area_code,reference_area,area_type,year,sex,value,units
S12000033,Aberdeen City,Local Authority,2001,Male,103735,Persons
S12000033,Aberdeen City,Local Authority,2002,Male,103344,Persons
S12000033,Aberdeen City,Local Authority,2003,Male,102769,Persons
S12000033,Aberdeen City,Local Authority,2004,Male,102147,Persons
S12000033,Aberdeen City,Local Authority,2005,Male,102540,Persons
S12000033,Aberdeen City,Local Authority,2006,Male,103139,Persons
S12000033,Aberdeen City,Local Authority,2007,Male,104693,Persons
S12000033,Aberdeen City,Local Authority,2008,Male,105583,Persons
S12000033,Aberdeen City,Local Authority,2009,Male,107223,Persons
S12000033,Aberdeen City,Local Authority,2010,Male,108630,Persons
S12000033,Aberdeen City,Local Authority,2011,Male,110060,Persons
S12000033,Aberdeen City,Local Authority,2012,Male,111286,Persons
S12000033,Aberdeen City,Local Authority,2013,Male,112535,Persons
S12000033,Aberdeen City,Local Authority,2014,Male,113477,Persons
S12000033,Aberdeen City,Local Authority,2015,Male,114414,Persons
S12000033,Aberdeen City,Local Authority,2016,Male,114121,Persons
S12000033,Aberdeen City,Local Authority,2017,Male,113852,Persons
S12000033,Aberdeen City,Local Authority,2018,Male,113252,Persons
S12000033,Aberdeen City,Local Authority,2019,Male,113797,Persons
S12000034,Aberdeenshire,Local Authority,2001,Male,112468,Persons
S12000034,Aberdeenshire,Local Authority,2002,Male,113291,Persons
S12000034,Aberdeenshire,Local Authority,2003,Male,114346,Persons
S12000034,Aberdeenshire,Local Authority,2004,Male,115980,Persons
S12000034,Aberdeenshire,Local Authority,2005,Male,117362,Persons
S12000034,Aberdeenshire,Local Authority,2006,Male,119268,Persons
S12000034,Aberdeenshire,Local Authority,2007,Male,120910,Persons
S12000034,Aberdeenshire,Local Authority,2008,Male,122256,Persons
S12000034,Aberdeenshire,Local Authority,2009,Male,123396,Persons
S12000034,Aberdeenshire,Local Authority,2010,Male,124473,Persons
S12000034,Aberdeenshire,Local Authority,2011,Male,125592,Persons
S12000034,Aberdeenshire,Local Authority,2012,Male,126727,Persons
S12000034,Aberdeenshire,Local Authority,2013,Male,128036,Persons
S12000034,Aberdeenshire,Local Authority,2014,Male,129471,Persons
S12000034,Aberdeenshire,Local Authority,2015,Male,130144,Persons
S12000034,Aberdeenshire,Local Authority,2016,Male,130371,Persons
S12000034,Aberdeenshire,Local Authority,2017,Male,130330,Persons
S12000034,Aberdeenshire,Local Authority,2018,Male,130179,Persons
S12000034,Aberdeenshire,Local Authority,2019,Male,129940,Persons
S12000041,Angus,Local Authority,2001,Male,52428,Persons
S12000041,Angus,Local Authority,2002,Male,52644,Persons
S12000041,Angus,Local Authority,2003,Male,52385,Persons
S12000041,Angus,Local Authority,2004,Male,53143,Persons
S12000041,Angus,Local Authority,2005,Male,53734,Persons
S12000041,Angus,Local Authority,2006,Male,54275,Persons
S12000041,Angus,Local Authority,2007,Male,54851,Persons
S12000041,Angus,Local Authority,2008,Male,55364,Persons
S12000041,Angus,Local Authority,2009,Male,55552,Persons
S12000041,Angus,Local Authority,2010,Male,55822,Persons
S12000041,Angus,Local Authority,2011,Male,56446,Persons
S12000041,Angus,Local Authority,2012,Male,56462,Persons
S12000041,Angus,Local Authority,2013,Male,56603,Persons
S12000041,Angus,Local Authority,2014,Male,56817,Persons
S12000041,Angus,Local Authority,2015,Male,56950,Persons
S12000041,Angus,Local Authority,2016,Male,56769,Persons
S12000041,Angus,Local Authority,2017,Male,56686,Persons
S12000041,Angus,Local Authority,2018,Male,56537,Persons
S12000041,Angus,Local Authority,2019,Male,56724,Persons
S12000035,Argyll and Bute,Local Authority,2001,Male,44878,Persons
S12000035,Argyll and Bute,Local Authority,2002,Male,45070,Persons
S12000035,Argyll and Bute,Local Authority,2003,Male,45018,Persons
S12000035,Argyll and Bute,Local Authority,2004,Male,44424,Persons
S12000035,Argyll and Bute,Local Authority,2005,Male,44276,Persons
S12000035,Argyll and Bute,Local Authority,2006,Male,44988,Persons
S12000035,Argyll and Bute,Local Authority,2007,Male,44903,Persons
S12000035,Argyll and Bute,Local Authority,2008,Male,44397,Persons
S12000035,Argyll and Bute,Local Authority,2009,Male,44221,Persons
S12000035,Argyll and Bute,Local Authority,2010,Male,43499,Persons
S12000035,Argyll and Bute,Local Authority,2011,Male,43830,Persons
S12000035,Argyll and Bute,Local Authority,2012,Male,42193,Persons
S12000035,Argyll and Bute,Local Authority,2013,Male,43467,Persons
S12000035,Argyll and Bute,Local Authority,2014,Male,43405,Persons
S12000035,Argyll and Bute,Local Authority,2015,Male,42975,Persons
S12000035,Argyll and Bute,Local Authority,2016,Male,43319,Persons
S12000035,Argyll and Bute,Local Authority,2017,Male,43114,Persons
S12000035,Argyll and Bute,Local Authority,2018,Male,42916,Persons
S12000035,Argyll and Bute,Local Authority,2019,Male,42747,Persons
S12000036,City of Edinburgh,Local Authority,2001,Male,214953,Persons
S12000036,City of Edinburgh,Local Authority,2002,Male,214483,Persons
S12000036,City of Edinburgh,Local Authority,2003,Male,213926,Persons
S12000036,City of Edinburgh,Local Authority,2004,Male,214460,Persons
S12000036,City of Edinburgh,Local Authority,2005,Male,216524,Persons
S12000036,City of Edinburgh,Local Authority,2006,Male,218262,Persons
S12000036,City of Edinburgh,Local Authority,2007,Male,221145,Persons
S12000036,City of Edinburgh,Local Authority,2008,Male,222737,Persons
S12000036,City of Edinburgh,Local Authority,2009,Male,225350,Persons
S12000036,City of Edinburgh,Local Authority,2010,Male,228996,Persons
S12000036,City of Edinburgh,Local Authority,2011,Male,233268,Persons
S12000036,City of Edinburgh,Local Authority,2012,Male,235172,Persons
S12000036,City of Edinburgh,Local Authority,2013,Male,237459,Persons
S12000036,City of Edinburgh,Local Authority,2014,Male,239881,Persons
S12000036,City of Edinburgh,Local Authority,2015,Male,242653,Persons
S12000036,City of Edinburgh,Local Authority,2016,Male,246778,Persons
S12000036,City of Edinburgh,Local Authority,2017,Male,250129,Persons
S12000036,City of Edinburgh,Local Authority,2018,Male,252989,Persons
S12000036,City of Edinburgh,Local Authority,2019,Male,256303,Persons
S12000005,Clackmannanshire,Local Authority,2001,Male,23229,Persons
S12000005,Clackmannanshire,Local Authority,2002,Male,23273,Persons
S12000005,Clackmannanshire,Local Authority,2003,Male,23273,Persons
S12000005,Clackmannanshire,Local Authority,2004,Male,23599,Persons
S12000005,Clackmannanshire,Local Authority,2005,Male,23743,Persons
S12000005,Clackmannanshire,Local Authority,2006,Male,23977,Persons
S12000005,Clackmannanshire,Local Authority,2007,Male,24595,Persons
S12000005,Clackmannanshire,Local Authority,2008,Male,24956,Persons
S12000005,Clackmannanshire,Local Authority,2009,Male,25007,Persons
S12000005,Clackmannanshire,Local Authority,2010,Male,25041,Persons
S12000005,Clackmannanshire,Local Authority,2011,Male,25188,Persons
S12000005,Clackmannanshire,Local Authority,2012,Male,25096,Persons
S12000005,Clackmannanshire,Local Authority,2013,Male,25152,Persons
S12000005,Clackmannanshire,Local Authority,2014,Male,25106,Persons
S12000005,Clackmannanshire,Local Authority,2015,Male,25195,Persons
S12000005,Clackmannanshire,Local Authority,2016,Male,25167,Persons
S12000005,Clackmannanshire,Local Authority,2017,Male,25194,Persons
S12000005,Clackmannanshire,Local Authority,2018,Male,25225,Persons
S12000005,Clackmannanshire,Local Authority,2019,Male,25343,Persons
S12000006,Dumfries and Galloway,Local Authority,2001,Male,71309,Persons
S12000006,Dumfries and Galloway,Local Authority,2002,Male,71324,Persons
S12000006,Dumfries and Galloway,Local Authority,2003,Male,71462,Persons
S12000006,Dumfries and Galloway,Local Authority,2004,Male,71881,Persons
S12000006,Dumfries and Galloway,Local Authority,2005,Male,72382,Persons
S12000006,Dumfries and Galloway,Local Authority,2006,Male,72469,Persons
S12000006,Dumfries and Galloway,Local Authority,2007,Male,72868,Persons
S12000006,Dumfries and Galloway,Local Authority,2008,Male,73167,Persons
S12000006,Dumfries and Galloway,Local Authority,2009,Male,73179,Persons
S12000006,Dumfries and Galloway,Local Authority,2010,Male,73181,Persons
S12000006,Dumfries and Galloway,Local Authority,2011,Male,73379,Persons
S12000006,Dumfries and Galloway,Local Authority,2012,Male,73212,Persons
S12000006,Dumfries and Galloway,Local Authority,2013,Male,72980,Persons
S12000006,Dumfries and Galloway,Local Authority,2014,Male,72825,Persons
S12000006,Dumfries and Galloway,Local Authority,2015,Male,72691,Persons
S12000006,Dumfries and Galloway,Local Authority,2016,Male,72533,Persons
S12000006,Dumfries and Galloway,Local Authority,2017,Male,72424,Persons
S12000006,Dumfries and Galloway,Local Authority,2018,Male,72321,Persons
S12000006,Dumfries and Galloway,Local Authority,2019,Male,72435,Persons
S12000042,Dundee City,Local Authority,2001,Male,69025,Persons
S12000042,Dundee City,Local Authority,2002,Male,68521,Persons
S12000042,Dundee City,Local Authority,2003,Male,68351,Persons
S12000042,Dundee City,Local Authority,2004,Male,67958,Persons
S12000042,Dundee City,Local Authority,2005,Male,68349,Persons
S12000042,Dundee City,Local Authority,2006,Male,68351,Persons
S12000042,Dundee City,Local Authority,2007,Male,68499,Persons
S12000042,Dundee City,Local Authority,2008,Male,68772,Persons
S12000042,Dundee City,Local Authority,2009,Male,69253,Persons
S12000042,Dundee City,Local Authority,2010,Male,69988,Persons
S12000042,Dundee City,Local Authority,2011,Male,70690,Persons
S12000042,Dundee City,Local Authority,2012,Male,71109,Persons
S12000042,Dundee City,Local Authority,2013,Male,71313,Persons
S12000042,Dundee City,Local Authority,2014,Male,71329,Persons
S12000042,Dundee City,Local Authority,2015,Male,71427,Persons
S12000042,Dundee City,Local Authority,2016,Male,71432,Persons
S12000042,Dundee City,Local Authority,2017,Male,71694,Persons
S12000042,Dundee City,Local Authority,2018,Male,71782,Persons
S12000042,Dundee City,Local Authority,2019,Male,72128,Persons
S12000008,East Ayrshire,Local Authority,2001,Male,57893,Persons
S12000008,East Ayrshire,Local Authority,2002,Male,57679,Persons
S12000008,East Ayrshire,Local Authority,2003,Male,57751,Persons
S12000008,East Ayrshire,Local Authority,2004,Male,57922,Persons
S12000008,East Ayrshire,Local Authority,2005,Male,57980,Persons
S12000008,East Ayrshire,Local Authority,2006,Male,58146,Persons
S12000008,East Ayrshire,Local Authority,2007,Male,58466,Persons
S12000008,East Ayrshire,Local Authority,2008,Male,58877,Persons
S12000008,East Ayrshire,Local Authority,2009,Male,59077,Persons
S12000008,East Ayrshire,Local Authority,2010,Male,59197,Persons
S12000008,East Ayrshire,Local Authority,2011,Male,59389,Persons
S12000008,East Ayrshire,Local Authority,2012,Male,59439,Persons
S12000008,East Ayrshire,Local Authority,2013,Male,59272,Persons
S12000008,East Ayrshire,Local Authority,2014,Male,59164,Persons
S12000008,East Ayrshire,Local Authority,2015,Male,59186,Persons
S12000008,East Ayrshire,Local Authority,2016,Male,59273,Persons
S12000008,East Ayrshire,Local Authority,2017,Male,59177,Persons
S12000008,East Ayrshire,Local Authority,2018,Male,59105,Persons
S12000008,East Ayrshire,Local Authority,2019,Male,59189,Persons
S12000045,East Dunbartonshire,Local Authority,2001,Male,51999,Persons
S12000045,East Dunbartonshire,Local Authority,2002,Male,51486,Persons
S12000045,East Dunbartonshire,Local Authority,2003,Male,51380,Persons
S12000045,East Dunbartonshire,Local Authority,2004,Male,51228,Persons
S12000045,East Dunbartonshire,Local Authority,2005,Male,51014,Persons
S12000045,East Dunbartonshire,Local Authority,2006,Male,50786,Persons
S12000045,East Dunbartonshire,Local Authority,2007,Male,50450,Persons
S12000045,East Dunbartonshire,Local Authority,2008,Male,50478,Persons
S12000045,East Dunbartonshire,Local Authority,2009,Male,50530,Persons
S12000045,East Dunbartonshire,Local Authority,2010,Male,50518,Persons
S12000045,East Dunbartonshire,Local Authority,2011,Male,50574,Persons
S12000045,East Dunbartonshire,Local Authority,2012,Male,51273,Persons
S12000045,East Dunbartonshire,Local Authority,2013,Male,51307,Persons
S12000045,East Dunbartonshire,Local Authority,2014,Male,51685,Persons
S12000045,East Dunbartonshire,Local Authority,2015,Male,51735,Persons
S12000045,East Dunbartonshire,Local Authority,2016,Male,52014,Persons
S12000045,East Dunbartonshire,Local Authority,2017,Male,52351,Persons
S12000045,East Dunbartonshire,Local Authority,2018,Male,52468,Persons
S12000045,East Dunbartonshire,Local Authority,2019,Male,52571,Persons
S12000010,East Lothian,Local Authority,2001,Male,43009,Persons
S12000010,East Lothian,Local Authority,2002,Male,43527,Persons
S12000010,East Lothian,Local Authority,2003,Male,43805,Persons
S12000010,East Lothian,Local Authority,2004,Male,44109,Persons
S12000010,East Lothian,Local Authority,2005,Male,44507,Persons
S12000010,East Lothian,Local Authority,2006,Male,45070,Persons
S12000010,East Lothian,Local Authority,2007,Male,45909,Persons
S12000010,East Lothian,Local Authority,2008,Male,46643,Persons
S12000010,East Lothian,Local Authority,2009,Male,47123,Persons
S12000010,East Lothian,Local Authority,2010,Male,47540,Persons
S12000010,East Lothian,Local Authority,2011,Male,47976,Persons
S12000010,East Lothian,Local Authority,2012,Male,48330,Persons
S12000010,East Lothian,Local Authority,2013,Male,48588,Persons
S12000010,East Lothian,Local Authority,2014,Male,48880,Persons
S12000010,East Lothian,Local Authority,2015,Male,49321,Persons
S12000010,East Lothian,Local Authority,2016,Male,49830,Persons
S12000010,East Lothian,Local Authority,2017,Male,50223,Persons
S12000010,East Lothian,Local Authority,2018,Male,50719,Persons
S12000010,East Lothian,Local Authority,2019,Male,51433,Persons
S12000011,East Renfrewshire,Local Authority,2001,Male,42639,Persons
S12000011,East Renfrewshire,Local Authority,2002,Male,42824,Persons
S12000011,East Renfrewshire,Local Authority,2003,Male,42777,Persons
S12000011,East Renfrewshire,Local Authority,2004,Male,42763,Persons
S12000011,East Renfrewshire,Local Authority,2005,Male,42777,Persons
S12000011,East Renfrewshire,Local Authority,2006,Male,42695,Persons
S12000011,East Renfrewshire,Local Authority,2007,Male,42759,Persons
S12000011,East Renfrewshire,Local Authority,2008,Male,42861,Persons
S12000011,East Renfrewshire,Local Authority,2009,Male,42903,Persons
S12000011,East Renfrewshire,Local Authority,2010,Male,43048,Persons
S12000011,East Renfrewshire,Local Authority,2011,Male,43299,Persons
S12000011,East Renfrewshire,Local Authority,2012,Male,43371,Persons
S12000011,East Renfrewshire,Local Authority,2013,Male,43609,Persons
S12000011,East Renfrewshire,Local Authority,2014,Male,44014,Persons
S12000011,East Renfrewshire,Local Authority,2015,Male,44248,Persons
S12000011,East Renfrewshire,Local Authority,2016,Male,44620,Persons
S12000011,East Renfrewshire,Local Authority,2017,Male,45223,Persons
S12000011,East Renfrewshire,Local Authority,2018,Male,45473,Persons
S12000011,East Renfrewshire,Local Authority,2019,Male,45708,Persons
S12000014,Falkirk,Local Authority,2001,Male,70042,Persons
S12000014,Falkirk,Local Authority,2002,Male,70308,Persons
S12000014,Falkirk,Local Authority,2003,Male,70837,Persons
S12000014,Falkirk,Local Authority,2004,Male,71637,Persons
S12000014,Falkirk,Local Authority,2005,Male,72701,Persons
S12000014,Falkirk,Local Authority,2006,Male,73170,Persons
S12000014,Falkirk,Local Authority,2007,Male,73961,Persons
S12000014,Falkirk,Local Authority,2008,Male,74440,Persons
S12000014,Falkirk,Local Authority,2009,Male,75061,Persons
S12000014,Falkirk,Local Authority,2010,Male,75653,Persons
S12000014,Falkirk,Local Authority,2011,Male,76258,Persons
S12000014,Falkirk,Local Authority,2012,Male,76555,Persons
S12000014,Falkirk,Local Authority,2013,Male,76761,Persons
S12000014,Falkirk,Local Authority,2014,Male,77045,Persons
S12000014,Falkirk,Local Authority,2015,Male,77494,Persons
S12000014,Falkirk,Local Authority,2016,Male,78026,Persons
S12000014,Falkirk,Local Authority,2017,Male,78396,Persons
S12000014,Falkirk,Local Authority,2018,Male,78497,Persons
S12000014,Falkirk,Local Authority,2019,Male,78851,Persons
S12000047,Fife,Local Authority,2001,Male,167765,Persons
S12000047,Fife,Local Authority,2002,Male,168091,Persons
S12000047,Fife,Local Authority,2003,Male,168727,Persons
S12000047,Fife,Local Authority,2004,Male,169701,Persons
S12000047,Fife,Local Authority,2005,Male,171104,Persons
S12000047,Fife,Local Authority,2006,Male,172259,Persons
S12000047,Fife,Local Authority,2007,Male,173185,Persons
S12000047,Fife,Local Authority,2008,Male,173864,Persons
S12000047,Fife,Local Authority,2009,Male,174614,Persons
S12000047,Fife,Local Authority,2010,Male,175198,Persons
S12000047,Fife,Local Authority,2011,Male,176975,Persons
S12000047,Fife,Local Authority,2012,Male,177448,Persons
S12000047,Fife,Local Authority,2013,Male,177971,Persons
S12000047,Fife,Local Authority,2014,Male,177912,Persons
S12000047,Fife,Local Authority,2015,Male,178047,Persons
S12000047,Fife,Local Authority,2016,Male,179552,Persons
S12000047,Fife,Local Authority,2017,Male,180312,Persons
S12000047,Fife,Local Authority,2018,Male,180620,Persons
S12000047,Fife,Local Authority,2019,Male,181414,Persons
S12000049,Glasgow City,Local Authority,2001,Male,273002,Persons
S12000049,Glasgow City,Local Authority,2002,Male,272361,Persons
S12000049,Glasgow City,Local Authority,2003,Male,270397,Persons
S12000049,Glasgow City,Local Authority,2004,Male,269613,Persons
S12000049,Glasgow City,Local Authority,2005,Male,270310,Persons
S12000049,Glasgow City,Local Authority,2006,Male,270354,Persons
S12000049,Glasgow City,Local Authority,2007,Male,272685,Persons
S12000049,Glasgow City,Local Authority,2008,Male,275503,Persons
S12000049,Glasgow City,Local Authority,2009,Male,279115,Persons
S12000049,Glasgow City,Local Authority,2010,Male,282112,Persons
S12000049,Glasgow City,Local Authority,2011,Male,285932,Persons
S12000049,Glasgow City,Local Authority,2012,Male,286926,Persons
S12000049,Glasgow City,Local Authority,2013,Male,288167,Persons
S12000049,Glasgow City,Local Authority,2014,Male,290067,Persons
S12000049,Glasgow City,Local Authority,2015,Male,294275,Persons
S12000049,Glasgow City,Local Authority,2016,Male,299035,Persons
S12000049,Glasgow City,Local Authority,2017,Male,302813,Persons
S12000049,Glasgow City,Local Authority,2018,Male,306050,Persons
S12000049,Glasgow City,Local Authority,2019,Male,310036,Persons
S12000017,Highland,Local Authority,2001,Male,102281,Persons
S12000017,Highland,Local Authority,2002,Male,102660,Persons
S12000017,Highland,Local Authority,2003,Male,103440,Persons
S12000017,Highland,Local Authority,2004,Male,104670,Persons
S12000017,Highland,Local Authority,2005,Male,106335,Persons
S12000017,Highland,Local Authority,2006,Male,107668,Persons
S12000017,Highland,Local Authority,2007,Male,109351,Persons
S12000017,Highland,Local Authority,2008,Male,110988,Persons
S12000017,Highland,Local Authority,2009,Male,111763,Persons
S12000017,Highland,Local Authority,2010,Male,112667,Persons
S12000017,Highland,Local Authority,2011,Male,113778,Persons
S12000017,Highland,Local Authority,2012,Male,114023,Persons
S12000017,Highland,Local Authority,2013,Male,114016,Persons
S12000017,Highland,Local Authority,2014,Male,114060,Persons
S12000017,Highland,Local Authority,2015,Male,114677,Persons
S12000017,Highland,Local Authority,2016,Male,114846,Persons
S12000017,Highland,Local Authority,2017,Male,115192,Persons
S12000017,Highland,Local Authority,2018,Male,115391,Persons
S12000017,Highland,Local Authority,2019,Male,115564,Persons
S12000018,Inverclyde,Local Authority,2001,Male,40073,Persons
S12000018,Inverclyde,Local Authority,2002,Male,39824,Persons
S12000018,Inverclyde,Local Authority,2003,Male,39573,Persons
S12000018,Inverclyde,Local Authority,2004,Male,39285,Persons
S12000018,Inverclyde,Local Authority,2005,Male,39349,Persons
S12000018,Inverclyde,Local Authority,2006,Male,39223,Persons
S12000018,Inverclyde,Local Authority,2007,Male,39142,Persons
S12000018,Inverclyde,Local Authority,2008,Male,39164,Persons
S12000018,Inverclyde,Local Authority,2009,Male,39077,Persons
S12000018,Inverclyde,Local Authority,2010,Male,38978,Persons
S12000018,Inverclyde,Local Authority,2011,Male,38844,Persons
S12000018,Inverclyde,Local Authority,2012,Male,38586,Persons
S12000018,Inverclyde,Local Authority,2013,Male,38416,Persons
S12000018,Inverclyde,Local Authority,2014,Male,38154,Persons
S12000018,Inverclyde,Local Authority,2015,Male,38054,Persons
S12000018,Inverclyde,Local Authority,2016,Male,37836,Persons
S12000018,Inverclyde,Local Authority,2017,Male,37666,Persons
S12000018,Inverclyde,Local Authority,2018,Male,37401,Persons
S12000018,Inverclyde,Local Authority,2019,Male,37288,Persons
S12000019,Midlothian,Local Authority,2001,Male,38677,Persons
S12000019,Midlothian,Local Authority,2002,Male,38638,Persons
S12000019,Midlothian,Local Authority,2003,Male,38317,Persons
S12000019,Midlothian,Local Authority,2004,Male,38275,Persons
S12000019,Midlothian,Local Authority,2005,Male,38205,Persons
S12000019,Midlothian,Local Authority,2006,Male,38201,Persons
S12000019,Midlothian,Local Authority,2007,Male,38450,Persons
S12000019,Midlothian,Local Authority,2008,Male,39204,Persons
S12000019,Midlothian,Local Authority,2009,Male,39293,Persons
S12000019,Midlothian,Local Authority,2010,Male,39573,Persons
S12000019,Midlothian,Local Authority,2011,Male,40232,Persons
S12000019,Midlothian,Local Authority,2012,Male,40617,Persons
S12000019,Midlothian,Local Authority,2013,Male,40658,Persons
S12000019,Midlothian,Local Authority,2014,Male,41529,Persons
S12000019,Midlothian,Local Authority,2015,Male,42039,Persons
S12000019,Midlothian,Local Authority,2016,Male,42579,Persons
S12000019,Midlothian,Local Authority,2017,Male,43303,Persons
S12000019,Midlothian,Local Authority,2018,Male,43893,Persons
S12000019,Midlothian,Local Authority,2019,Male,44434,Persons
S12000020,Moray,Local Authority,2001,Male,43469,Persons
S12000020,Moray,Local Authority,2002,Male,43827,Persons
S12000020,Moray,Local Authority,2003,Male,44500,Persons
S12000020,Moray,Local Authority,2004,Male,44442,Persons
S12000020,Moray,Local Authority,2005,Male,44688,Persons
S12000020,Moray,Local Authority,2006,Male,45100,Persons
S12000020,Moray,Local Authority,2007,Male,45374,Persons
S12000020,Moray,Local Authority,2008,Male,46309,Persons
S12000020,Moray,Local Authority,2009,Male,46182,Persons
S12000020,Moray,Local Authority,2010,Male,46406,Persons
S12000020,Moray,Local Authority,2011,Male,46120,Persons
S12000020,Moray,Local Authority,2012,Male,45615,Persons
S12000020,Moray,Local Authority,2013,Male,46614,Persons
S12000020,Moray,Local Authority,2014,Male,46667,Persons
S12000020,Moray,Local Authority,2015,Male,47217,Persons
S12000020,Moray,Local Authority,2016,Male,47653,Persons
S12000020,Moray,Local Authority,2017,Male,47475,Persons
S12000020,Moray,Local Authority,2018,Male,47297,Persons
S12000020,Moray,Local Authority,2019,Male,47546,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2001,Male,13056,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2002,Male,12961,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2003,Male,12991,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2004,Male,13066,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2005,Male,13260,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2006,Male,13344,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2007,Male,13401,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2008,Male,13443,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2009,Male,13500,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2010,Male,13606,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2011,Male,13652,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2012,Male,13606,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2013,Male,13519,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2014,Male,13444,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2015,Male,13374,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2016,Male,13269,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2017,Male,13310,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2018,Male,13247,Persons
S12000013,Na h-Eileanan Siar,Local Authority,2019,Male,13196,Persons
S12000021,North Ayrshire,Local Authority,2001,Male,64217,Persons
S12000021,North Ayrshire,Local Authority,2002,Male,64212,Persons
S12000021,North Ayrshire,Local Authority,2003,Male,64422,Persons
S12000021,North Ayrshire,Local Authority,2004,Male,64600,Persons
S12000021,North Ayrshire,Local Authority,2005,Male,64797,Persons
S12000021,North Ayrshire,Local Authority,2006,Male,64814,Persons
S12000021,North Ayrshire,Local Authority,2007,Male,65218,Persons
S12000021,North Ayrshire,Local Authority,2008,Male,65488,Persons
S12000021,North Ayrshire,Local Authority,2009,Male,65516,Persons
S12000021,North Ayrshire,Local Authority,2010,Male,65480,Persons
S12000021,North Ayrshire,Local Authority,2011,Male,65686,Persons
S12000021,North Ayrshire,Local Authority,2012,Male,65420,Persons
S12000021,North Ayrshire,Local Authority,2013,Male,65176,Persons
S12000021,North Ayrshire,Local Authority,2014,Male,64882,Persons
S12000021,North Ayrshire,Local Authority,2015,Male,64733,Persons
S12000021,North Ayrshire,Local Authority,2016,Male,64655,Persons
S12000021,North Ayrshire,Local Authority,2017,Male,64639,Persons
S12000021,North Ayrshire,Local Authority,2018,Male,64399,Persons
S12000021,North Ayrshire,Local Authority,2019,Male,64151,Persons
S12000050,North Lanarkshire,Local Authority,2001,Male,153986,Persons
S12000050,North Lanarkshire,Local Authority,2002,Male,154676,Persons
S12000050,North Lanarkshire,Local Authority,2003,Male,155272,Persons
S12000050,North Lanarkshire,Local Authority,2004,Male,156319,Persons
S12000050,North Lanarkshire,Local Authority,2005,Male,157323,Persons
S12000050,North Lanarkshire,Local Authority,2006,Male,158285,Persons
S12000050,North Lanarkshire,Local Authority,2007,Male,159710,Persons
S12000050,North Lanarkshire,Local Authority,2008,Male,160761,Persons
S12000050,North Lanarkshire,Local Authority,2009,Male,161920,Persons
S12000050,North Lanarkshire,Local Authority,2010,Male,162437,Persons
S12000050,North Lanarkshire,Local Authority,2011,Male,163318,Persons
S12000050,North Lanarkshire,Local Authority,2012,Male,163410,Persons
S12000050,North Lanarkshire,Local Authority,2013,Male,163401,Persons
S12000050,North Lanarkshire,Local Authority,2014,Male,163425,Persons
S12000050,North Lanarkshire,Local Authority,2015,Male,163604,Persons
S12000050,North Lanarkshire,Local Authority,2016,Male,164242,Persons
S12000050,North Lanarkshire,Local Authority,2017,Male,164523,Persons
S12000050,North Lanarkshire,Local Authority,2018,Male,164820,Persons
S12000050,North Lanarkshire,Local Authority,2019,Male,165363,Persons
S12000023,Orkney Islands,Local Authority,2001,Male,9487,Persons
S12000023,Orkney Islands,Local Authority,2002,Male,9544,Persons
S12000023,Orkney Islands,Local Authority,2003,Male,9655,Persons
S12000023,Orkney Islands,Local Authority,2004,Male,9786,Persons
S12000023,Orkney Islands,Local Authority,2005,Male,9886,Persons
S12000023,Orkney Islands,Local Authority,2006,Male,10013,Persons
S12000023,Orkney Islands,Local Authority,2007,Male,10154,Persons
S12000023,Orkney Islands,Local Authority,2008,Male,10228,Persons
S12000023,Orkney Islands,Local Authority,2009,Male,10331,Persons
S12000023,Orkney Islands,Local Authority,2010,Male,10471,Persons
S12000023,Orkney Islands,Local Authority,2011,Male,10610,Persons
S12000023,Orkney Islands,Local Authority,2012,Male,10693,Persons
S12000023,Orkney Islands,Local Authority,2013,Male,10723,Persons
S12000023,Orkney Islands,Local Authority,2014,Male,10729,Persons
S12000023,Orkney Islands,Local Authority,2015,Male,10785,Persons
S12000023,Orkney Islands,Local Authority,2016,Male,10880,Persons
S12000023,Orkney Islands,Local Authority,2017,Male,10945,Persons
S12000023,Orkney Islands,Local Authority,2018,Male,11039,Persons
S12000023,Orkney Islands,Local Authority,2019,Male,11086,Persons
S12000048,Perth and Kinross,Local Authority,2001,Male,65175,Persons
S12000048,Perth and Kinross,Local Authority,2002,Male,65196,Persons
S12000048,Perth and Kinross,Local Authority,2003,Male,65743,Persons
S12000048,Perth and Kinross,Local Authority,2004,Male,66100,Persons
S12000048,Perth and Kinross,Local Authority,2005,Male,66583,Persons
